expense_id,expense_date,expense_category,department,amount
E13759,2025-04-23,Technology,Technology,111076.26
E13760,2025-02-07,Salaries,HR,38003.26
E13761,2026-07-12,Salaries,HR,32524.1
E13762,2026-07-05,Salaries,HR,36341.32
E13763,2026-07-11,Customer Support,Support,47020.05
E13764,2025-03-22,Infrastructure,Technology,50307.39
E13765,2025-08-21,Customer Support,Support,39313.99
E13766,2025-12-25,Technology,Technology,62112.53
E13767,2026-06-25,Logistics,Operations,147628.87
E13768,2025-06-30,Operations,Operations,22019.68
E13769,2025-01-14,Infrastructure,Technology,74059.99
E13770,2025-04-01,Technology,Technology,2927.93
E13771,2026-07-20,Logistics,Operations,32664.85
E13772,2026-01-31,Infrastructure,Technology,90507.98
E13773,2026-04-07,Infrastructure,Technology,10676.08
E13774,2026-05-31,Salaries,HR,97523.68
E13775,2026-02-19,Customer Support,Support,49758.4
E13776,2025-04-17,Marketing,Marketing,83365.64
E13777,2026-07-28,Infrastructure,Technology,26383.24
E13778,2026-01-13,Infrastructure,Technology,114093.99
E13779,2025-01-27,Salaries,HR,64700.17
E13780,2025-02-17,Logistics,Operations,105190.8
E13781,2025-06-18,Marketing,Marketing,20022.76
E13782,2026-06-20,Operations,Operations,61924.65
E13783,2025-05-17,Marketing,Marketing,136316.53
E13784,2026-03-14,Infrastructure,Technology,21695.74
E13785,2026-05-24,Operations,Operations,65058.01
E13786,2026-01-05,Technology,Technology,61328.46
E13787,2026-04-03,Technology,Technology,72534.95
E13788,2025-01-14,Marketing,Marketing,53411.35
E13789,2025-09-18,Salaries,HR,24384.51
E13790,2026-01-02,Operations,Operations,129200.94
E13791,2025-07-07,Salaries,HR,63319.7
E13792,2025-04-30,Operations,Operations,53156.43
E13793,2025-11-12,Logistics,Operations,117165.68
E13794,2025-11-18,Logistics,Operations,64210.75
E13795,2025-05-17,Salaries,HR,68210.3
E13796,2025-02-18,Logistics,Operations,67181.29
E13797,2025-01-13,Infrastructure,Technology,14378.93
E13798,2025-04-07,Operations,Operations,32253.01
E13799,2025-09-09,Technology,Technology,87613.82
E13800,2025-08-19,Infrastructure,Technology,100510.76
E13801,2025-08-20,Technology,Technology,7671.77
E13802,2025-07-22,Logistics,Operations,143631.83
E13803,2025-07-25,Technology,Technology,11257.99
E13804,2026-02-25,Customer Support,Support,101602.09
E13805,2026-01-17,Logistics,Operations,71902.32
E13806,2025-08-24,Salaries,HR,130589.98
E13807,2025-02-03,Technology,Technology,2169.68
E13808,2025-03-30,Marketing,Marketing,132661.71
E13809,2025-09-23,Salaries,HR,7280.82
E13810,2026-06-11,Marketing,Marketing,110425.54
E13811,2026-03-17,Infrastructure,Technology,77895.81
E13812,2025-12-15,Operations,Operations,18386.26
E13813,2025-09-09,Marketing,Marketing,12109.36
E13814,2025-03-22,Salaries,HR,109092.92
E13815,2025-02-22,Operations,Operations,146444.38
E13816,2025-02-13,Technology,Technology,32999.15
E13817,2025-10-11,Technology,Technology,118547.35
E13818,2026-05-23,Infrastructure,Technology,82028.9
E13819,2026-05-05,Customer Support,Support,29211.67
E13820,2025-04-27,Infrastructure,Technology,139321.98
E13821,2026-05-19,Salaries,HR,20266.65
E13822,2026-02-08,Marketing,Marketing,125160.38
E13823,2025-06-15,Salaries,HR,38916.07
E13824,2025-07-15,Technology,Technology,47265.0
E13825,2026-06-11,Operations,Operations,32041.33
E13826,2026-06-22,Operations,Operations,122091.16
E13827,2025-10-03,Salaries,HR,121142.02
E13828,2026-04-20,Infrastructure,Technology,12457.35
E13829,2025-05-03,Operations,Operations,70440.69
E13830,2026-06-30,Infrastructure,Technology,93238.38
E13831,2025-10-16,Technology,Technology,127690.82
E13832,2025-12-15,Infrastructure,Technology,53079.88
E13833,2025-12-30,Infrastructure,Technology,24861.42
E13834,2025-01-11,Marketing,Marketing,72310.91
E13835,2026-05-03,Marketing,Marketing,36609.95
E13836,2026-05-29,Customer Support,Support,139890.91
E13837,2025-02-23,Infrastructure,Technology,88269.95
E13838,2026-04-30,Infrastructure,Technology,22415.5
E13839,2025-09-07,Infrastructure,Technology,35878.32
E13840,2026-05-20,Marketing,Marketing,4098.43
E13841,2025-07-09,Customer Support,Support,51575.22
E13842,2025-03-24,Infrastructure,Technology,43352.62
E13843,2026-01-17,Technology,Technology,134979.72
E13844,2025-09-30,Marketing,Marketing,9404.36
E13845,2025-01-23,Salaries,HR,14861.13
E13846,2026-02-17,Customer Support,Support,145385.57
E13847,2025-02-10,Logistics,Operations,70694.59
E13848,2025-10-27,Infrastructure,Technology,22061.65
E13849,2025-10-13,Customer Support,Support,75388.23
E13850,2026-03-06,Infrastructure,Technology,95437.95
E13851,2025-11-23,Salaries,HR,17022.15
E13852,2025-08-04,Operations,Operations,35943.14
E13853,2026-06-22,Marketing,Marketing,52901.4
E13854,2025-02-24,Logistics,Operations,51712.04
E13855,2026-06-10,Infrastructure,Technology,122157.56
E13856,2025-05-01,Technology,Technology,122903.29
E13857,2025-08-29,Operations,Operations,135932.13
E13858,2025-03-30,Technology,Technology,136648.85
E13859,2025-09-15,Logistics,Operations,134879.95
E13860,2025-09-15,Marketing,Marketing,31603.99
E13861,2026-02-02,Infrastructure,Technology,24704.07
E13862,2025-03-26,Logistics,Operations,122990.84
E13863,2026-01-30,Technology,Technology,109182.21
E13864,2025-07-16,Salaries,HR,141499.08
E13865,2025-03-05,Salaries,HR,107995.11
E13866,2026-01-27,Marketing,Marketing,46172.25
E13867,2026-03-29,Infrastructure,Technology,98838.88
E13868,2026-02-11,Infrastructure,Technology,68700.7
E13869,2026-02-23,Operations,Operations,67652.85
E13870,2025-08-19,Marketing,Marketing,53909.58
E13871,2025-01-04,Salaries,HR,123775.58
E13872,2026-07-18,Salaries,HR,75832.67
E13873,2025-03-09,Infrastructure,Technology,133039.66
E13874,2026-05-15,Infrastructure,Technology,136628.96
E13875,2026-01-25,Customer Support,Support,68424.86
E13876,2025-01-15,Customer Support,Support,17967.98
E13877,2025-03-24,Marketing,Marketing,18182.33
E13878,2025-06-16,Customer Support,Support,78056.26
E13879,2025-03-24,Infrastructure,Technology,4810.81
E13880,2026-03-19,Technology,Technology,21361.93
E13881,2025-11-11,Logistics,Operations,64025.56
E13882,2025-05-05,Salaries,HR,87551.98
E13883,2025-07-21,Operations,Operations,51910.68
E13884,2026-07-16,Salaries,HR,120578.49
E13885,2025-04-05,Logistics,Operations,104154.89
E13886,2026-02-04,Customer Support,Support,102979.79
E13887,2025-12-11,Marketing,Marketing,69658.56
E13888,2025-11-04,Technology,Technology,48664.31
E13889,2026-01-25,Salaries,HR,108372.86
E13890,2025-12-21,Logistics,Operations,68569.3
E13891,2025-11-22,Marketing,Marketing,45412.43
E13892,2026-04-16,Marketing,Marketing,27806.03
E13893,2026-03-22,Technology,Technology,70972.21
E13894,2025-12-18,Salaries,HR,16183.76
E13895,2026-02-18,Marketing,Marketing,95783.49
E13896,2025-05-04,Marketing,Marketing,94421.93
E13897,2025-11-24,Salaries,HR,116835.92
E13898,2025-07-15,Operations,Operations,32627.73
E13899,2026-04-05,Operations,Operations,29182.14
E13900,2026-01-19,Customer Support,Support,45217.29
E13901,2025-02-04,Marketing,Marketing,135838.27
E13902,2026-07-15,Infrastructure,Technology,130679.87
E13903,2025-02-13,Marketing,Marketing,42489.45
E13904,2025-12-02,Technology,Technology,128180.85
E13905,2025-04-21,Customer Support,Support,49325.2
E13906,2025-03-07,Logistics,Operations,134026.59
E13907,2025-08-08,Marketing,Marketing,90122.25
E13908,2025-05-03,Customer Support,Support,56140.59
E13909,2025-05-01,Operations,Operations,60488.08
E13910,2026-06-23,Operations,Operations,141851.22
E13911,2025-03-24,Operations,Operations,132727.92
E13912,2026-04-03,Marketing,Marketing,142011.83
E13913,2025-02-06,Logistics,Operations,148554.31
E13914,2025-06-10,Marketing,Marketing,54036.51
E13915,2025-01-04,Infrastructure,Technology,85469.79
E13916,2025-02-16,Customer Support,Support,79005.0
E13917,2025-08-09,Customer Support,Support,33428.04
E13918,2026-07-21,Infrastructure,Technology,14645.58
E13919,2026-02-20,Technology,Technology,80976.16
E13920,2026-07-20,Logistics,Operations,20379.76
E13921,2026-07-31,Marketing,Marketing,138781.55
E13922,2025-01-21,Technology,Technology,131824.59
E13923,2026-06-06,Salaries,HR,109669.82
E13924,2025-10-10,Customer Support,Support,56637.8
E13925,2025-02-15,Customer Support,Support,65363.19
E13926,2025-11-19,Marketing,Marketing,87863.39
E13927,2026-03-31,Technology,Technology,148543.84
E13928,2026-05-28,Salaries,HR,4173.15
E13929,2025-05-04,Infrastructure,Technology,102675.11
E13930,2025-07-06,Customer Support,Support,120116.57
E13931,2026-04-26,Infrastructure,Technology,54965.39
E13932,2026-07-23,Operations,Operations,58822.87
E13933,2025-05-03,Infrastructure,Technology,8306.14
E13934,2025-12-12,Operations,Operations,117994.06
E13935,2025-07-22,Customer Support,Support,21830.04
E13936,2026-04-28,Customer Support,Support,35958.33
E13937,2025-12-07,Technology,Technology,86594.58
E13938,2025-10-12,Customer Support,Support,149983.76
E13939,2026-07-20,Marketing,Marketing,135925.72
E13940,2025-02-28,Operations,Operations,76925.38
E13941,2025-06-03,Operations,Operations,92687.42
E13942,2025-06-21,Customer Support,Support,104990.62
E13943,2025-04-17,Technology,Technology,41858.88
E13944,2026-01-31,Infrastructure,Technology,132977.5
E13945,2025-12-01,Logistics,Operations,89753.77
E13946,2025-05-29,Customer Support,Support,118127.35
E13947,2025-05-03,Technology,Technology,55230.12
E13948,2026-03-27,Technology,Technology,148295.05
E13949,2026-05-07,Customer Support,Support,60508.94
E13950,2026-04-28,Operations,Operations,4033.8
E13951,2025-08-24,Salaries,HR,103370.11
E13952,2026-01-16,Infrastructure,Technology,90200.68
E13953,2025-01-16,Technology,Technology,39286.76
E13954,2026-05-05,Logistics,Operations,33475.62
E13955,2025-06-16,Infrastructure,Technology,138245.57
E13956,2025-03-14,Salaries,HR,136703.96
E13957,2025-03-25,Operations,Operations,128818.79
E13958,2025-10-22,Technology,Technology,15282.53
E13959,2026-08-02,Customer Support,Support,91827.81
E13960,2025-03-26,Infrastructure,Technology,27004.08
E13961,2026-02-20,Salaries,HR,79327.68
E13962,2025-03-22,Customer Support,Support,61272.25
E13963,2025-01-24,Customer Support,Support,25474.06
E13964,2025-07-20,Marketing,Marketing,127139.28
E13965,2025-12-07,Infrastructure,Technology,103785.97
E13966,2025-04-30,Operations,Operations,29447.45
E13967,2025-11-16,Marketing,Marketing,100604.85
E13968,2025-09-04,Customer Support,Support,119042.64
E13969,2025-12-05,Salaries,HR,3463.42
E13970,2025-02-18,Technology,Technology,55062.41
E13971,2026-06-09,Marketing,Marketing,22472.07
E13972,2025-12-04,Operations,Operations,26348.88
E13973,2026-05-20,Infrastructure,Technology,29102.28
E13974,2026-02-24,Technology,Technology,102354.04
E13975,2026-07-02,Technology,Technology,18282.86
E13976,2025-01-20,Salaries,HR,80236.33
E13977,2026-03-14,Operations,Operations,95169.51
E13978,2025-08-08,Infrastructure,Technology,77446.2
E13979,2025-09-20,Logistics,Operations,143890.97
E13980,2026-05-26,Operations,Operations,52654.67
E13981,2026-07-14,Technology,Technology,72008.45
E13982,2025-08-02,Technology,Technology,51348.34
E13983,2025-11-17,Customer Support,Support,35046.6
E13984,2025-03-09,Operations,Operations,107568.87
E13985,2025-02-11,Operations,Operations,5013.32
E13986,2025-07-25,Salaries,HR,77246.84
E13987,2025-08-15,Operations,Operations,67825.47
E13988,2026-04-11,Marketing,Marketing,54755.99
E13989,2025-08-21,Operations,Operations,58232.03
E13990,2025-05-13,Logistics,Operations,56630.22
E13991,2025-04-02,Customer Support,Support,64685.55
E13992,2025-08-01,Customer Support,Support,67775.11
E13993,2025-05-08,Salaries,HR,65090.92
E13994,2025-11-12,Operations,Operations,92018.34
E13995,2025-09-26,Technology,Technology,31915.56
E13996,2025-01-11,Infrastructure,Technology,78476.44
E13997,2025-03-08,Operations,Operations,14268.13
E13998,2025-07-01,Marketing,Marketing,34174.1
E13999,2025-07-09,Operations,Operations,107800.77
E14000,2026-02-17,Operations,Operations,107300.52
E14001,2025-04-24,Customer Support,Support,97812.03
E14002,2026-05-18,Salaries,HR,143972.82
E14003,2025-07-25,Salaries,HR,99159.04
E14004,2026-03-11,Salaries,HR,21077.82
E14005,2025-12-07,Operations,Operations,88324.68
E14006,2025-07-28,Marketing,Marketing,143901.37
E14007,2025-03-14,Marketing,Marketing,131910.22
E14008,2025-12-18,Customer Support,Support,79295.44
E14009,2026-04-02,Marketing,Marketing,64736.96
E14010,2026-05-02,Operations,Operations,21892.67
E14011,2025-02-18,Salaries,HR,14842.73
E14012,2025-09-07,Technology,Technology,144327.61
E14013,2025-07-25,Salaries,HR,17213.61
E14014,2026-06-22,Technology,Technology,67064.67
E14015,2026-06-06,Infrastructure,Technology,130641.68
E14016,2025-11-15,Operations,Operations,76943.18
E14017,2025-09-20,Infrastructure,Technology,97891.24
E14018,2025-10-24,Marketing,Marketing,117824.29
E14019,2025-05-13,Technology,Technology,71701.46
E14020,2025-09-26,Customer Support,Support,120695.0
E14021,2026-03-26,Operations,Operations,111272.73
E14022,2025-07-28,Salaries,HR,12649.13
E14023,2026-07-05,Salaries,HR,140861.9
E14024,2025-02-22,Customer Support,Support,107207.44
E14025,2026-08-01,Logistics,Operations,120123.87
E14026,2025-09-14,Operations,Operations,33251.57
E14027,2025-04-16,Operations,Operations,72499.03
E14028,2025-03-11,Salaries,HR,31868.2
E14029,2026-06-24,Customer Support,Support,94039.94
E14030,2025-06-08,Infrastructure,Technology,3532.29
E14031,2026-08-02,Customer Support,Support,133824.95
E14032,2026-02-19,Salaries,HR,128658.8
E14033,2025-11-20,Marketing,Marketing,86832.17
E14034,2025-04-26,Salaries,HR,83624.81
E14035,2025-08-12,Customer Support,Support,75146.68
E14036,2025-04-13,Infrastructure,Technology,71410.71
E14037,2025-06-18,Salaries,HR,57882.14
E14038,2026-06-01,Marketing,Marketing,11484.36
E14039,2025-01-13,Operations,Operations,42684.59
E14040,2025-07-08,Infrastructure,Technology,115446.61
E14041,2026-01-18,Operations,Operations,62128.02
E14042,2026-01-19,Technology,Technology,39970.29
E14043,2026-06-04,Operations,Operations,130026.81
E14044,2025-03-04,Infrastructure,Technology,129405.2
E14045,2026-03-22,Infrastructure,Technology,42204.28
E14046,2025-01-01,Operations,Operations,17778.68
E14047,2025-10-17,Marketing,Marketing,106848.94
E14048,2026-05-29,Marketing,Marketing,4247.08
E14049,2025-04-16,Marketing,Marketing,55017.76
E14050,2025-12-20,Marketing,Marketing,149986.8
E14051,2025-04-22,Customer Support,Support,7408.39
E14052,2025-07-20,Logistics,Operations,104571.17
E14053,2025-02-21,Logistics,Operations,126452.4
E14054,2025-10-10,Infrastructure,Technology,65267.87
E14055,2025-10-17,Customer Support,Support,56638.08
E14056,2025-06-15,Marketing,Marketing,147138.76
E14057,2026-02-22,Marketing,Marketing,20136.9
E14058,2026-07-11,Marketing,Marketing,82786.64
E14059,2026-03-22,Technology,Technology,88474.91
E14060,2026-07-31,Operations,Operations,74820.29
E14061,2025-04-10,Infrastructure,Technology,97800.15
E14062,2025-05-14,Salaries,HR,71097.42
E14063,2026-06-07,Marketing,Marketing,60896.69
E14064,2025-10-21,Operations,Operations,4797.12
E14065,2025-06-15,Customer Support,Support,122803.21
E14066,2025-08-28,Technology,Technology,26964.95
E14067,2025-11-28,Salaries,HR,19396.37
E14068,2026-07-29,Operations,Operations,137389.5
E14069,2026-05-14,Operations,Operations,75660.7
E14070,2025-02-05,Infrastructure,Technology,132960.96
E14071,2025-01-15,Infrastructure,Technology,84917.09
E14072,2025-02-18,Customer Support,Support,17007.18
E14073,2026-04-02,Infrastructure,Technology,112010.15
E14074,2025-08-17,Logistics,Operations,33658.23
E14075,2025-10-08,Operations,Operations,145153.76
E14076,2026-08-01,Logistics,Operations,112894.4
E14077,2025-07-19,Marketing,Marketing,20561.28
E14078,2025-11-27,Operations,Operations,106286.91
E14079,2025-02-19,Customer Support,Support,101415.1
E14080,2025-03-08,Marketing,Marketing,46327.62
E14081,2026-03-18,Infrastructure,Technology,8282.69
E14082,2026-08-05,Operations,Operations,112558.16
E14083,2025-10-27,Technology,Technology,61613.08
E14084,2025-06-14,Salaries,HR,32617.15
E14085,2026-01-10,Logistics,Operations,88169.41
E14086,2025-09-20,Operations,Operations,65711.51
E14087,2026-03-08,Salaries,HR,116856.16
E14088,2025-10-14,Infrastructure,Technology,41326.34
E14089,2025-09-25,Technology,Technology,135956.67
E14090,2026-04-16,Salaries,HR,31587.31
E14091,2025-11-05,Salaries,HR,21583.34
E14092,2026-03-09,Operations,Operations,97629.03
E14093,2025-05-08,Operations,Operations,130779.12
E14094,2025-04-05,Marketing,Marketing,27560.85
E14095,2025-03-12,Salaries,HR,10703.37
E14096,2025-09-12,Operations,Operations,39348.66
E14097,2026-04-15,Infrastructure,Technology,40390.1
E14098,2026-03-21,Operations,Operations,127756.83
E14099,2025-01-20,Salaries,HR,5326.04
E14100,2025-01-18,Operations,Operations,87503.05
E14101,2025-01-16,Logistics,Operations,9533.61
E14102,2025-02-20,Marketing,Marketing,24430.48
E14103,2025-04-28,Customer Support,Support,136401.24
E14104,2026-04-26,Customer Support,Support,39391.7
E14105,2026-02-19,Technology,Technology,148845.72
E14106,2025-10-28,Infrastructure,Technology,131729.21
E14107,2025-09-09,Marketing,Marketing,51773.03
E14108,2025-04-01,Marketing,Marketing,12627.03
E14109,2025-05-15,Operations,Operations,27826.55
E14110,2025-01-20,Logistics,Operations,141978.73
E14111,2025-04-18,Infrastructure,Technology,117093.79
E14112,2025-04-16,Operations,Operations,5476.81
E14113,2025-11-20,Customer Support,Support,129249.3
E14114,2025-07-15,Customer Support,Support,97694.92
E14115,2025-03-28,Marketing,Marketing,27339.85
E14116,2025-01-02,Infrastructure,Technology,14178.3
E14117,2025-08-22,Infrastructure,Technology,148146.01
E14118,2026-01-26,Infrastructure,Technology,3793.16
E14119,2025-01-06,Salaries,HR,78866.11
E14120,2025-09-27,Marketing,Marketing,101344.07
E14121,2026-06-22,Salaries,HR,105058.2
E14122,2025-02-03,Marketing,Marketing,32509.98
E14123,2025-04-13,Logistics,Operations,70888.87
E14124,2025-05-01,Logistics,Operations,79007.28
E14125,2026-05-08,Marketing,Marketing,133390.83
E14126,2026-06-16,Customer Support,Support,130744.0
E14127,2026-01-20,Marketing,Marketing,12896.94
E14128,2025-10-27,Customer Support,Support,145739.63
E14129,2025-05-31,Operations,Operations,62492.62
E14130,2025-05-01,Marketing,Marketing,99569.95
E14131,2025-03-11,Customer Support,Support,139345.1
E14132,2026-06-11,Marketing,Marketing,123293.9
E14133,2026-04-26,Customer Support,Support,143516.92
E14134,2025-06-01,Customer Support,Support,64554.13
E14135,2026-05-04,Marketing,Marketing,123842.35
E14136,2025-01-24,Customer Support,Support,133759.84
E14137,2026-01-07,Marketing,Marketing,130841.85
E14138,2026-07-19,Infrastructure,Technology,102427.56
E14139,2026-02-16,Logistics,Operations,87849.82
E14140,2025-10-17,Infrastructure,Technology,97929.68
E14141,2025-01-01,Operations,Operations,100704.42
E14142,2025-08-01,Salaries,HR,71645.93
E14143,2025-05-05,Salaries,HR,11513.94
E14144,2026-04-30,Operations,Operations,25977.26
E14145,2025-03-04,Salaries,HR,25715.94
E14146,2025-12-18,Salaries,HR,117740.83
E14147,2025-11-20,Marketing,Marketing,30800.68
E14148,2026-02-21,Salaries,HR,130022.38
E14149,2026-03-12,Operations,Operations,89806.85
E14150,2026-04-07,Infrastructure,Technology,84148.72
E14151,2025-08-30,Logistics,Operations,34328.8
E14152,2025-01-28,Logistics,Operations,86911.9
E14153,2025-04-06,Logistics,Operations,147794.45
E14154,2025-10-05,Logistics,Operations,87608.39
E14155,2025-07-10,Logistics,Operations,7685.59
E14156,2025-11-17,Logistics,Operations,66863.68
E14157,2025-11-03,Logistics,Operations,18403.4
E14158,2026-03-01,Operations,Operations,56758.85
E14159,2026-03-15,Technology,Technology,92075.84
E14160,2026-04-29,Operations,Operations,63629.96
E14161,2026-05-07,Customer Support,Support,86719.02
E14162,2026-01-19,Logistics,Operations,148298.46
E14163,2025-09-05,Marketing,Marketing,48701.68
E14164,2026-07-23,Technology,Technology,68585.29
E14165,2025-05-20,Salaries,HR,10484.09
E14166,2025-05-02,Logistics,Operations,134417.58
E14167,2025-06-09,Operations,Operations,48244.14
E14168,2025-12-21,Customer Support,Support,121820.85
E14169,2026-01-03,Technology,Technology,111077.72
E14170,2026-04-01,Technology,Technology,111811.51
E14171,2025-10-29,Logistics,Operations,38407.43
E14172,2025-11-28,Customer Support,Support,43110.61
E14173,2026-06-27,Marketing,Marketing,129918.37
E14174,2026-07-24,Logistics,Operations,149027.52
E14175,2026-02-25,Technology,Technology,19498.29
E14176,2026-02-03,Operations,Operations,11855.34
E14177,2025-10-29,Salaries,HR,7061.85
E14178,2026-01-20,Infrastructure,Technology,54998.65
E14179,2026-05-07,Salaries,HR,115962.91
E14180,2025-01-17,Technology,Technology,5484.49
E14181,2025-11-10,Technology,Technology,79636.57
E14182,2025-09-12,Customer Support,Support,24595.39
E14183,2026-08-01,Customer Support,Support,122056.63
E14184,2026-03-11,Marketing,Marketing,9510.07
E14185,2025-11-25,Salaries,HR,103370.77
E14186,2026-04-10,Marketing,Marketing,17534.34
E14187,2025-09-16,Technology,Technology,47273.03
E14188,2025-10-20,Salaries,HR,5799.7
E14189,2025-02-23,Marketing,Marketing,9361.13
E14190,2026-07-08,Marketing,Marketing,52872.73
E14191,2025-02-26,Logistics,Operations,70507.62
E14192,2025-09-28,Marketing,Marketing,20187.05
E14193,2025-09-19,Operations,Operations,4961.26
E14194,2025-01-19,Operations,Operations,106301.24
E14195,2025-07-01,Infrastructure,Technology,68186.87
E14196,2026-01-03,Logistics,Operations,126954.39
E14197,2026-04-27,Customer Support,Support,91464.46
E14198,2025-08-20,Technology,Technology,82310.18
E14199,2025-09-17,Infrastructure,Technology,87543.46
E14200,2026-07-03,Technology,Technology,50692.92
E14201,2026-04-06,Customer Support,Support,75417.45
E14202,2026-03-27,Marketing,Marketing,105294.78
E14203,2026-04-17,Operations,Operations,30205.81
E14204,2025-05-23,Salaries,HR,115664.89
E14205,2025-10-13,Customer Support,Support,78929.17
E14206,2026-01-06,Customer Support,Support,35961.91
E14207,2025-12-25,Customer Support,Support,95095.79
E14208,2025-11-01,Marketing,Marketing,15774.02
E14209,2026-05-31,Salaries,HR,138654.03
E14210,2026-08-06,Technology,Technology,96680.3
E14211,2025-12-14,Operations,Operations,29161.81
E14212,2026-04-24,Customer Support,Support,63436.7
E14213,2025-04-10,Marketing,Marketing,118470.66
E14214,2025-11-02,Operations,Operations,92837.54
E14215,2026-06-22,Infrastructure,Technology,71748.42
E14216,2026-05-30,Salaries,HR,144301.33
E14217,2025-10-24,Salaries,HR,117150.23
E14218,2026-06-18,Operations,Operations,19886.08
E14219,2025-08-24,Infrastructure,Technology,58085.77
E14220,2025-07-13,Customer Support,Support,48275.07
E14221,2025-08-04,Technology,Technology,77671.37
E14222,2026-05-18,Operations,Operations,111746.46
E14223,2025-01-13,Technology,Technology,103641.5
E14224,2025-05-20,Salaries,HR,16394.86
E14225,2025-01-24,Technology,Technology,61089.17
E14226,2025-06-22,Customer Support,Support,127351.1
E14227,2026-02-22,Operations,Operations,107506.16
E14228,2026-04-09,Marketing,Marketing,61340.64
E14229,2025-02-06,Technology,Technology,129173.72
E14230,2025-01-01,Salaries,HR,131852.28
E14231,2026-02-20,Operations,Operations,86206.81
E14232,2025-07-23,Infrastructure,Technology,13238.8
E14233,2025-09-23,Technology,Technology,49327.09
E14234,2026-05-11,Salaries,HR,81057.11
E14235,2025-11-09,Operations,Operations,75520.16
E14236,2025-07-11,Marketing,Marketing,99107.37
E14237,2026-01-10,Marketing,Marketing,79870.82
E14238,2026-07-30,Infrastructure,Technology,145094.9
E14239,2026-07-15,Technology,Technology,75043.92
E14240,2026-02-22,Technology,Technology,10764.55
E14241,2025-03-31,Infrastructure,Technology,149805.33
E14242,2025-10-30,Operations,Operations,19484.64
E14243,2025-04-17,Operations,Operations,116236.82
E14244,2026-06-18,Marketing,Marketing,127642.56
E14245,2026-07-30,Technology,Technology,81423.26
E14246,2025-04-21,Salaries,HR,91025.17
E14247,2025-10-24,Logistics,Operations,130083.95
E14248,2025-05-22,Logistics,Operations,65674.51
E14249,2025-03-19,Logistics,Operations,5834.54
E14250,2026-04-16,Salaries,HR,108030.38
E14251,2026-02-25,Customer Support,Support,13921.99
E14252,2025-10-01,Logistics,Operations,114824.39
E14253,2026-01-29,Logistics,Operations,136641.61
E14254,2026-07-31,Logistics,Operations,109321.69
E14255,2025-10-17,Logistics,Operations,8875.38
E14256,2025-01-03,Customer Support,Support,97206.31
E14257,2025-08-15,Operations,Operations,43929.71
E14258,2025-05-15,Operations,Operations,62176.76
E14259,2025-10-01,Logistics,Operations,120123.42
E14260,2025-04-30,Logistics,Operations,90901.13
E14261,2026-01-09,Customer Support,Support,138415.22
E14262,2025-07-24,Customer Support,Support,136964.38
E14263,2025-10-07,Customer Support,Support,82676.7
E14264,2025-04-14,Logistics,Operations,116776.21
E14265,2025-02-11,Logistics,Operations,129055.22
E14266,2025-03-25,Technology,Technology,129680.52
E14267,2026-01-28,Customer Support,Support,29189.55
E14268,2026-03-22,Logistics,Operations,117230.63
E14269,2025-08-27,Logistics,Operations,24153.23
E14270,2026-03-06,Salaries,HR,94336.5
E14271,2025-05-07,Technology,Technology,14367.84
E14272,2026-06-03,Logistics,Operations,120241.16
E14273,2026-01-10,Salaries,HR,108399.76
E14274,2025-01-01,Customer Support,Support,26114.38
E14275,2025-04-28,Logistics,Operations,6177.32
E14276,2026-03-26,Operations,Operations,64031.94
E14277,2026-04-09,Operations,Operations,114734.21
E14278,2025-05-17,Salaries,HR,140657.41
E14279,2025-12-27,Customer Support,Support,34131.63
E14280,2025-09-09,Logistics,Operations,110140.51
E14281,2025-08-26,Customer Support,Support,94851.2
E14282,2025-08-14,Customer Support,Support,34461.63
E14283,2025-03-28,Customer Support,Support,145802.9
E14284,2026-04-22,Salaries,HR,129048.49
E14285,2026-04-06,Customer Support,Support,28333.66
E14286,2025-06-14,Technology,Technology,88194.04
E14287,2025-08-08,Salaries,HR,104739.11
E14288,2025-02-04,Customer Support,Support,2187.96
E14289,2025-10-26,Operations,Operations,35515.03
E14290,2025-05-05,Salaries,HR,90467.61
E14291,2025-01-01,Logistics,Operations,45888.63
E14292,2026-02-16,Technology,Technology,118421.43
E14293,2025-10-03,Operations,Operations,36355.44
E14294,2025-08-01,Salaries,HR,36625.37
E14295,2025-10-30,Marketing,Marketing,146128.17
E14296,2025-02-26,Infrastructure,Technology,108647.24
E14297,2025-10-19,Logistics,Operations,72794.06
E14298,2025-01-06,Marketing,Marketing,130041.38
E14299,2026-07-28,Salaries,HR,102337.25
E14300,2026-01-03,Operations,Operations,8863.93
E14301,2025-11-06,Customer Support,Support,89433.61
E14302,2025-12-25,Infrastructure,Technology,18716.35
E14303,2025-05-03,Logistics,Operations,55690.59
E14304,2026-06-25,Infrastructure,Technology,40168.55
E14305,2025-02-11,Marketing,Marketing,83877.89
E14306,2025-06-25,Customer Support,Support,128008.92
E14307,2025-11-13,Technology,Technology,67311.69
E14308,2025-11-12,Technology,Technology,6993.99
E14309,2025-08-10,Customer Support,Support,30901.94
E14310,2026-03-12,Customer Support,Support,13937.44
E14311,2025-06-30,Technology,Technology,72164.9
E14312,2025-01-26,Operations,Operations,29618.8
E14313,2025-04-02,Customer Support,Support,97537.86
E14314,2025-08-17,Salaries,HR,39152.22
E14315,2025-12-08,Salaries,HR,96429.05
E14316,2025-02-11,Customer Support,Support,46111.44
E14317,2025-04-11,Customer Support,Support,48221.3
